timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2019-10-11,0.028,0.03447,0.023,0.0261,49729543.2,1570838399999,1438207.473325,7613,17541364.2,500501.40316,0
2019-10-12,0.0261,0.04138,0.02503,0.03722,110657710.3,1570924799999,3869290.04958,16642,45989771.5,1625765.509625,0
2019-10-13,0.03724,0.03902,0.03035,0.03119,36061247.3,1571011199999,1250931.997144,8118,14421685.8,504015.998946,0
2019-10-14,0.03126,0.07742,0.03072,0.04389,134085939.7,1571097599999,5903194.998099,22140,62500411.1,2765262.139483,0
2019-10-15,0.04392,0.04818,0.03831,0.03952,47555248.3,1571183999999,2037120.764177,8814,18865981.3,815769.339392,0
2019-10-16,0.0393,0.04156,0.03391,0.03699,34514244.7,1571270399999,1287852.672211,6815,15447070.8,576630.872555,0
2019-10-17,0.03699,0.038,0.0344,0.03537,18239930.5,1571356799999,658755.033679,3997,6518208.1,236600.236875,0
2019-10-18,0.03535,0.03622,0.03086,0.03234,26481577.7,1571443199999,863338.164973,4586,12642953.5,413463.265464,0
2019-10-19,0.03239,0.03395,0.03035,0.03251,18214048.1,1571529599999,583687.281803,4162,7511602.7,241720.534692,0
2019-10-20,0.03228,0.03734,0.03098,0.03575,49310508.7,1571615999999,1720649.127398,9158,22928586.9,800544.73288,0
2019-10-21,0.0358,0.03728,0.03282,0.0338,23905904.9,1571702399999,833780.193773,4889,9996029.8,348899.301355,0
2019-10-22,0.03366,0.03426,0.03101,0.0313,14797432.4,1571788799999,489039.891248,2875,5846473.3,194645.980772,0
2019-10-23,0.03138,0.0321,0.02751,0.02799,19906892.4,1571875199999,593188.267044,3142,8649587.4,256673.935202,0
2019-10-24,0.02817,0.0295,0.0275,0.02856,7836945.2,1571961599999,222586.980811,1827,3209109.6,91152.703752,0
2019-10-25,0.02857,0.02878,0.02626,0.02812,29593462.5,1572047999999,821435.120675,4931,12049311.5,334768.041055,0
2019-10-26,0.02812,0.02915,0.02514,0.02577,33580583.7,1572134399999,909879.028776,5016,11142302.3,303215.938488,0
2019-10-27,0.02573,0.03091,0.02404,0.0293,38169838.6,1572220799999,1047859.961364,6558,18331827.4,506276.991803,0
2019-10-28,0.02939,0.03008,0.02604,0.02645,18296704.3,1572307199999,513625.552205,3737,7622439.9,214867.826047,0
2019-10-29,0.02645,0.0306,0.0264,0.02856,21291731.9,1572393599999,612795.633193,3716,10111035.2,292026.495985,0
2019-10-30,0.02836,0.02868,0.02668,0.02682,10230362.4,1572479999999,280747.383251,1630,3980291.9,109173.035156,0
2019-10-31,0.02696,0.02698,0.02475,0.02608,9583158.6,1572566399999,248509.442945,2053,3974276.0,103371.298122,0
2019-11-01,0.02586,0.02665,0.02569,0.02608,4661940.3,1572652799999,121854.96788,1227,2166592.3,56846.364416,0
2019-11-02,0.02609,0.02793,0.026,0.0274,6479516.4,1572739199999,172408.147196,1325,3437176.8,91758.739202,0
2019-11-03,0.02749,0.03256,0.02714,0.03065,61231401.7,1572825599999,1863571.943508,12505,28837802.1,875965.821716,0
2019-11-04,0.03066,0.03165,0.02802,0.02875,22848036.1,1572911999999,666990.687399,4070,8589932.5,251849.238244,0
2019-11-05,0.02875,0.02965,0.0279,0.0289,15366124.7,1572998399999,438548.390507,2353,7004974.7,200689.150581,0
2019-11-06,0.02893,0.0299,0.028,0.02819,12302339.9,1573084799999,356482.705184,2334,5087604.1,148260.213174,0
2019-11-07,0.02815,0.02897,0.02663,0.02856,14526599.8,1573171199999,402746.770174,2872,5902759.5,164291.72298,0
2019-11-08,0.0286,0.03401,0.02641,0.03013,43659001.5,1573257599999,1313986.379266,7272,22366793.4,673928.057022,0
2019-11-09,0.03016,0.04338,0.02872,0.02941,80957331.9,1573343999999,2626250.053597,12838,29117617.7,950958.650944,0
2019-11-10,0.02941,0.03038,0.02876,0.02944,16224267.7,1573430399999,476189.141738,3474,7781152.6,228826.057693,0
2019-11-11,0.02944,0.02989,0.02731,0.02936,10368273.2,1573516799999,295558.051711,2578,4087875.9,117202.168267,0
2019-11-12,0.02931,0.02961,0.02767,0.02934,7605361.7,1573603199999,218178.002136,2187,3826706.2,109971.481289,0
2019-11-13,0.02934,0.03181,0.02884,0.03083,16646665.3,1573689599999,506924.768404,4688,8222894.5,250990.870219,0
2019-11-14,0.03083,0.03176,0.02871,0.02913,12729710.8,1573775999999,380565.841558,3289,5838393.9,174785.989556,0
2019-11-15,0.02923,0.02996,0.02712,0.02807,13112454.7,1573862399999,371579.550825,2827,4436568.2,126319.170234,0
2019-11-16,0.02817,0.02842,0.02722,0.02833,5271005.4,1573948799999,146547.512755,1598,1914425.3,53251.489665,0
2019-11-17,0.02822,0.02888,0.02789,0.02816,2737600.6,1574035199999,77647.981284,1107,1091670.0,30994.538708,0
2019-11-18,0.02819,0.02819,0.02576,0.02587,6750182.1,1574121599999,181717.153087,1608,2096239.5,56967.315128,0
2019-11-19,0.0259,0.02638,0.02476,0.02535,4629921.9,1574207999999,117137.813851,1313,1785199.8,45298.66311,0
2019-11-20,0.02528,0.02536,0.02438,0.02446,3067055.6,1574294399999,76482.801441,739,1434841.1,35822.868621,0
2019-11-21,0.02444,0.0245,0.02143,0.02208,8566009.9,1574380799999,195014.006218,1419,3572829.2,81032.729925,0
2019-11-22,0.02209,0.02301,0.01813,0.01968,7290797.9,1574467199999,147629.524694,1377,2961091.3,60880.498968,0
2019-11-23,0.01972,0.02133,0.01941,0.02089,5364521.2,1574553599999,109586.859581,1128,2882393.7,58911.186384,0
2019-11-24,0.02082,0.02113,0.0186,0.01878,4050414.2,1574639999999,80259.05773,718,1521377.3,30411.692958,0
2019-11-25,0.01884,0.02098,0.01639,0.02,9437466.5,1574726399999,173072.223632,1381,3500838.9,64808.754517,0
2019-11-26,0.02017,0.02185,0.01969,0.02113,13241015.1,1574812799999,276877.295642,2200,6521405.2,136474.560008,0
2019-11-27,0.02104,0.0225,0.01933,0.02145,16114149.2,1574899199999,338392.527762,3096,7454001.6,157561.248526,0
2019-11-28,0.02155,0.0221,0.02108,0.0211,5306395.7,1574985599999,114520.979227,1222,2312869.1,50018.218273,0
2019-11-29,0.02111,0.02418,0.02108,0.02369,9132498.7,1575071999999,207351.734221,1870,4724671.5,107380.795811,0
2019-11-30,0.02371,0.02408,0.02164,0.02202,7090970.6,1575158399999,161298.432305,1356,2883513.9,65547.834473,0
2019-12-01,0.02202,0.02202,0.02018,0.02127,6601529.8,1575244799999,137419.90671,1213,2623253.8,54679.804633,0
2019-12-02,0.02131,0.02146,0.02042,0.02056,3916105.5,1575331199999,81134.272325,827,1773338.1,36800.065957,0
2019-12-03,0.02066,0.02344,0.02025,0.02267,9330181.5,1575417599999,203427.208093,1752,4815860.6,104596.474837,0
2019-12-04,0.02274,0.02295,0.02078,0.02088,8168313.1,1575503999999,176424.072819,1775,3497128.6,76117.959046,0
2019-12-05,0.02084,0.02117,0.02028,0.02065,3115352.1,1575590399999,64488.036846,776,1650143.9,34256.032209,0
2019-12-06,0.0206,0.02156,0.02033,0.02068,3420126.6,1575676799999,71303.036871,719,1438394.1,30055.969454,0
2019-12-07,0.02085,0.02148,0.02071,0.02102,3192332.3,1575763199999,67102.57014,648,1565685.2,32883.326981,0
2019-12-08,0.02098,0.02181,0.02052,0.02143,5304927.4,1575849599999,112836.085362,1120,2858005.8,60842.859372,0
2019-12-09,0.02136,0.0227,0.021,0.021,9251082.3,1575935999999,200893.096772,1562,4294402.7,93290.169862,0
2019-12-10,0.021,0.0219,0.01914,0.01992,11498855.5,1576022399999,232684.279428,1686,5156451.8,104522.714733,0
2019-12-11,0.01998,0.0201,0.0193,0.01953,3539998.0,1576108799999,69587.399549,730,1650607.4,32509.944608,0
2019-12-12,0.01971,0.021,0.01883,0.01959,7228818.7,1576195199999,144503.257889,1136,3170929.7,63723.784991,0
2019-12-13,0.01964,0.0219,0.01949,0.01981,7489219.2,1576281599999,152812.958508,1106,4376657.1,90114.341438,0
2019-12-14,0.01986,0.02062,0.01897,0.01913,4924820.9,1576367999999,96247.937071,772,1546844.3,30359.18374,0
2019-12-15,0.01915,0.021,0.01897,0.01982,3773820.4,1576454399999,74611.93928,780,1820923.5,36152.932424,0
2019-12-16,0.01983,0.02,0.01807,0.0186,4973547.2,1576540799999,94422.931717,817,2440120.6,46134.380869,0
2019-12-17,0.01857,0.01861,0.01605,0.01627,6244200.9,1576627199999,107008.952472,1028,1746056.8,29986.631691,0
2019-12-18,0.01627,0.018,0.01577,0.0177,8399484.4,1576713599999,140646.556131,1369,4169981.1,70634.208542,0
2019-12-19,0.01771,0.01945,0.01714,0.01854,5373535.6,1576799999999,95835.771934,872,3033580.6,54143.305179,0
2019-12-20,0.01854,0.01999,0.01769,0.01878,6872789.2,1576886399999,129209.80387,1087,2696783.8,50880.431451,0
2019-12-21,0.0188,0.01971,0.01828,0.01845,6641589.3,1576972799999,125737.680699,686,2860437.2,54016.168825,0
2019-12-22,0.0184,0.01847,0.01759,0.01815,5154771.9,1577059199999,92695.194448,629,2588656.3,46361.448938,0
2019-12-23,0.01826,0.01842,0.01714,0.01743,2743966.8,1577145599999,49411.337677,535,834224.3,15042.551676,0
2019-12-24,0.01734,0.0177,0.0171,0.0174,1600442.9,1577231999999,27795.392486,328,906710.8,15756.865097,0
2019-12-25,0.0174,0.01811,0.0169,0.0173,3086570.7,1577318399999,53917.953585,438,1615961.1,28329.773389,0
